step	simulationTime	location	agentId
2626	2025-07-10T02:50:00.000	POINT (487049.12003384926 4420349.32446721)	1
2626	2025-07-10T02:50:00.000	POINT (485057.5850584154 4420431.121838025)	2
2626	2025-07-10T02:50:00.000	POINT (483373.16822203726 4420750.797663476)	3
2626	2025-07-10T02:50:00.000	POINT (483415.5053154079 4420725.761703704)	4
2627	2025-07-10T02:55:00.000	POINT (485535.99952546356 4421523.756333128)	0
2627	2025-07-10T02:55:00.000	POINT (487049.12003384926 4420349.32446721)	1
2627	2025-07-10T02:55:00.000	POINT (485057.5850584154 4420431.121838025)	2
2627	2025-07-10T02:55:00.000	POINT (483373.16822203726 4420750.797663476)	3
2627	2025-07-10T02:55:00.000	POINT (483415.5053154079 4420725.761703704)	4
2628	2025-07-10T03:00:00.000	POINT (485535.99952546356 4421523.756333128)	0
2628	2025-07-10T03:00:00.000	POINT (487049.12003384926 4420349.32446721)	1
2628	2025-07-10T03:00:00.000	POINT (485057.5850584154 4420431.121838025)	2
2628	2025-07-10T03:00:00.000	POINT (483373.16822203726 4420750.797663476)	3
2628	2025-07-10T03:00:00.000	POINT (483415.5053154079 4420725.761703704)	4
2629	2025-07-10T03:05:00.000	POINT (485535.99952546356 4421523.756333128)	0
2629	2025-07-10T03:05:00.000	POINT (487049.12003384926 4420349.32446721)	1
2629	2025-07-10T03:05:00.000	POINT (485057.5850584154 4420431.121838025)	2
2629	2025-07-10T03:05:00.000	POINT (483373.16822203726 4420750.797663476)	3
2629	2025-07-10T03:05:00.000	POINT (483415.5053154079 4420725.761703704)	4
2630	2025-07-10T03:10:00.000	POINT (485535.99952546356 4421523.756333128)	0
2630	2025-07-10T03:10:00.000	POINT (487049.12003384926 4420349.32446721)	1
2630	2025-07-10T03:10:00.000	POINT (485057.5850584154 4420431.121838025)	2
2630	2025-07-10T03:10:00.000	POINT (483373.16822203726 4420750.797663476)	3
2630	2025-07-10T03:10:00.000	POINT (483415.5053154079 4420725.761703704)	4
2631	2025-07-10T03:15:00.000	POINT (485535.99952546356 4421523.756333128)	0
2631	2025-07-10T03:15:00.000	POINT (487049.12003384926 4420349.32446721)	1
2631	2025-07-10T03:15:00.000	POINT (485057.5850584154 4420431.121838025)	2
2631	2025-07-10T03:15:00.000	POINT (483373.16822203726 4420750.797663476)	3
2631	2025-07-10T03:15:00.000	POINT (483415.5053154079 4420725.761703704)	4
2632	2025-07-10T03:20:00.000	POINT (485535.99952546356 4421523.756333128)	0
2632	2025-07-10T03:20:00.000	POINT (487049.12003384926 4420349.32446721)	1
2632	2025-07-10T03:20:00.000	POINT (485057.5850584154 4420431.121838025)	2
2632	2025-07-10T03:20:00.000	POINT (483373.16822203726 4420750.797663476)	3
2632	2025-07-10T03:20:00.000	POINT (483415.5053154079 4420725.761703704)	4
2633	2025-07-10T03:25:00.000	POINT (485535.99952546356 4421523.756333128)	0
2633	2025-07-10T03:25:00.000	POINT (487049.12003384926 4420349.32446721)	1
2633	2025-07-10T03:25:00.000	POINT (485057.5850584154 4420431.121838025)	2
2633	2025-07-10T03:25:00.000	POINT (483373.16822203726 4420750.797663476)	3
2633	2025-07-10T03:25:00.000	POINT (483415.5053154079 4420725.761703704)	4
2634	2025-07-10T03:30:00.000	POINT (485535.99952546356 4421523.756333128)	0
2634	2025-07-10T03:30:00.000	POINT (487049.12003384926 4420349.32446721)	1
2634	2025-07-10T03:30:00.000	POINT (485057.5850584154 4420431.121838025)	2
2634	2025-07-10T03:30:00.000	POINT (483373.16822203726 4420750.797663476)	3
2634	2025-07-10T03:30:00.000	POINT (483415.5053154079 4420725.761703704)	4
2635	2025-07-10T03:35:00.000	POINT (485535.99952546356 4421523.756333128)	0
2635	2025-07-10T03:35:00.000	POINT (487049.12003384926 4420349.32446721)	1
2635	2025-07-10T03:35:00.000	POINT (485057.5850584154 4420431.121838025)	2
2635	2025-07-10T03:35:00.000	POINT (483373.16822203726 4420750.797663476)	3
2635	2025-07-10T03:35:00.000	POINT (483415.5053154079 4420725.761703704)	4
2636	2025-07-10T03:40:00.000	POINT (485535.99952546356 4421523.756333128)	0
2636	2025-07-10T03:40:00.000	POINT (487049.12003384926 4420349.32446721)	1
2636	2025-07-10T03:40:00.000	POINT (485057.5850584154 4420431.121838025)	2
2636	2025-07-10T03:40:00.000	POINT (483373.16822203726 4420750.797663476)	3
2636	2025-07-10T03:40:00.000	POINT (483415.5053154079 4420725.761703704)	4
2637	2025-07-10T03:45:00.000	POINT (485535.99952546356 4421523.756333128)	0
2637	2025-07-10T03:45:00.000	POINT (487049.12003384926 4420349.32446721)	1
2637	2025-07-10T03:45:00.000	POINT (485057.5850584154 4420431.121838025)	2
2637	2025-07-10T03:45:00.000	POINT (483373.16822203726 4420750.797663476)	3
2637	2025-07-10T03:45:00.000	POINT (483415.5053154079 4420725.761703704)	4
2638	2025-07-10T03:50:00.000	POINT (485535.99952546356 4421523.756333128)	0
2638	2025-07-10T03:50:00.000	POINT (487049.12003384926 4420349.32446721)	1
2638	2025-07-10T03:50:00.000	POINT (485057.5850584154 4420431.121838025)	2
2638	2025-07-10T03:50:00.000	POINT (483373.16822203726 4420750.797663476)	3
2638	2025-07-10T03:50:00.000	POINT (483415.5053154079 4420725.761703704)	4
2639	2025-07-10T03:55:00.000	POINT (485535.99952546356 4421523.756333128)	0
2639	2025-07-10T03:55:00.000	POINT (487049.12003384926 4420349.32446721)	1
2639	2025-07-10T03:55:00.000	POINT (485057.5850584154 4420431.121838025)	2
2639	2025-07-10T03:55:00.000	POINT (483373.16822203726 4420750.797663476)	3
2639	2025-07-10T03:55:00.000	POINT (483415.5053154079 4420725.761703704)	4
2640	2025-07-10T04:00:00.000	POINT (485535.99952546356 4421523.756333128)	0
2640	2025-07-10T04:00:00.000	POINT (487049.12003384926 4420349.32446721)	1
2640	2025-07-10T04:00:00.000	POINT (485057.5850584154 4420431.121838025)	2
2640	2025-07-10T04:00:00.000	POINT (483373.16822203726 4420750.797663476)	3
2640	2025-07-10T04:00:00.000	POINT (483415.5053154079 4420725.761703704)	4
2641	2025-07-10T04:05:00.000	POINT (485535.99952546356 4421523.756333128)	0
2641	2025-07-10T04:05:00.000	POINT (487049.12003384926 4420349.32446721)	1
2641	2025-07-10T04:05:00.000	POINT (485057.5850584154 4420431.121838025)	2
2641	2025-07-10T04:05:00.000	POINT (483373.16822203726 4420750.797663476)	3
2641	2025-07-10T04:05:00.000	POINT (483415.5053154079 4420725.761703704)	4
2642	2025-07-10T04:10:00.000	POINT (485535.99952546356 4421523.756333128)	0
2642	2025-07-10T04:10:00.000	POINT (487049.12003384926 4420349.32446721)	1
2642	2025-07-10T04:10:00.000	POINT (485057.5850584154 4420431.121838025)	2
2642	2025-07-10T04:10:00.000	POINT (483373.16822203726 4420750.797663476)	3
2642	2025-07-10T04:10:00.000	POINT (483415.5053154079 4420725.761703704)	4
2643	2025-07-10T04:15:00.000	POINT (485535.99952546356 4421523.756333128)	0
2643	2025-07-10T04:15:00.000	POINT (487049.12003384926 4420349.32446721)	1
2643	2025-07-10T04:15:00.000	POINT (485057.5850584154 4420431.121838025)	2
2643	2025-07-10T04:15:00.000	POINT (483373.16822203726 4420750.797663476)	3
2643	2025-07-10T04:15:00.000	POINT (483415.5053154079 4420725.761703704)	4
2644	2025-07-10T04:20:00.000	POINT (485535.99952546356 4421523.756333128)	0
2644	2025-07-10T04:20:00.000	POINT (487049.12003384926 4420349.32446721)	1
2644	2025-07-10T04:20:00.000	POINT (485057.5850584154 4420431.121838025)	2
2644	2025-07-10T04:20:00.000	POINT (483373.16822203726 4420750.797663476)	3
2644	2025-07-10T04:20:00.000	POINT (483415.5053154079 4420725.761703704)	4
2645	2025-07-10T04:25:00.000	POINT (485535.99952546356 4421523.756333128)	0
2645	2025-07-10T04:25:00.000	POINT (487049.12003384926 4420349.32446721)	1
2645	2025-07-10T04:25:00.000	POINT (485057.5850584154 4420431.121838025)	2
2645	2025-07-10T04:25:00.000	POINT (483373.16822203726 4420750.797663476)	3
2645	2025-07-10T04:25:00.000	POINT (483415.5053154079 4420725.761703704)	4
2646	2025-07-10T04:30:00.000	POINT (485535.99952546356 4421523.756333128)	0
2646	2025-07-10T04:30:00.000	POINT (487049.12003384926 4420349.32446721)	1
2646	2025-07-10T04:30:00.000	POINT (485057.5850584154 4420431.121838025)	2
2646	2025-07-10T04:30:00.000	POINT (483373.16822203726 4420750.797663476)	3
2646	2025-07-10T04:30:00.000	POINT (483415.5053154079 4420725.761703704)	4
2647	2025-07-10T04:35:00.000	POINT (485535.99952546356 4421523.756333128)	0
2647	2025-07-10T04:35:00.000	POINT (487049.12003384926 4420349.32446721)	1
2647	2025-07-10T04:35:00.000	POINT (485057.5850584154 4420431.121838025)	2
2647	2025-07-10T04:35:00.000	POINT (483373.16822203726 4420750.797663476)	3
2647	2025-07-10T04:35:00.000	POINT (483415.5053154079 4420725.761703704)	4
2648	2025-07-10T04:40:00.000	POINT (485535.99952546356 4421523.756333128)	0
2648	2025-07-10T04:40:00.000	POINT (487049.12003384926 4420349.32446721)	1
2648	2025-07-10T04:40:00.000	POINT (485057.5850584154 4420431.121838025)	2
2648	2025-07-10T04:40:00.000	POINT (483373.16822203726 4420750.797663476)	3
2648	2025-07-10T04:40:00.000	POINT (483415.5053154079 4420725.761703704)	4
2649	2025-07-10T04:45:00.000	POINT (485535.99952546356 4421523.756333128)	0
2649	2025-07-10T04:45:00.000	POINT (487049.12003384926 4420349.32446721)	1
2649	2025-07-10T04:45:00.000	POINT (485057.5850584154 4420431.121838025)	2
2649	2025-07-10T04:45:00.000	POINT (483373.16822203726 4420750.797663476)	3
2649	2025-07-10T04:45:00.000	POINT (483415.5053154079 4420725.761703704)	4
2650	2025-07-10T04:50:00.000	POINT (485535.99952546356 4421523.756333128)	0
2650	2025-07-10T04:50:00.000	POINT (487049.12003384926 4420349.32446721)	1
2650	2025-07-10T04:50:00.000	POINT (485057.5850584154 4420431.121838025)	2
2650	2025-07-10T04:50:00.000	POINT (483373.16822203726 4420750.797663476)	3
2650	2025-07-10T04:50:00.000	POINT (483415.5053154079 4420725.761703704)	4
2651	2025-07-10T04:55:00.000	POINT (485535.99952546356 4421523.756333128)	0
2651	2025-07-10T04:55:00.000	POINT (487049.12003384926 4420349.32446721)	1
2651	2025-07-10T04:55:00.000	POINT (485057.5850584154 4420431.121838025)	2
2651	2025-07-10T04:55:00.000	POINT (483373.16822203726 4420750.797663476)	3
2651	2025-07-10T04:55:00.000	POINT (483415.5053154079 4420725.761703704)	4
2652	2025-07-10T05:00:00.000	POINT (485535.99952546356 4421523.756333128)	0
2652	2025-07-10T05:00:00.000	POINT (487049.12003384926 4420349.32446721)	1
2652	2025-07-10T05:00:00.000	POINT (485057.5850584154 4420431.121838025)	2
2652	2025-07-10T05:00:00.000	POINT (483373.16822203726 4420750.797663476)	3
2652	2025-07-10T05:00:00.000	POINT (483415.5053154079 4420725.761703704)	4
2653	2025-07-10T05:05:00.000	POINT (485535.99952546356 4421523.756333128)	0
2653	2025-07-10T05:05:00.000	POINT (487049.12003384926 4420349.32446721)	1
2653	2025-07-10T05:05:00.000	POINT (485057.5850584154 4420431.121838025)	2
2653	2025-07-10T05:05:00.000	POINT (483373.16822203726 4420750.797663476)	3
2653	2025-07-10T05:05:00.000	POINT (483415.5053154079 4420725.761703704)	4
2654	2025-07-10T05:10:00.000	POINT (485535.99952546356 4421523.756333128)	0
2654	2025-07-10T05:10:00.000	POINT (487049.12003384926 4420349.32446721)	1
2654	2025-07-10T05:10:00.000	POINT (485057.5850584154 4420431.121838025)	2
2654	2025-07-10T05:10:00.000	POINT (483373.16822203726 4420750.797663476)	3
2654	2025-07-10T05:10:00.000	POINT (483415.5053154079 4420725.761703704)	4
2655	2025-07-10T05:15:00.000	POINT (485535.99952546356 4421523.756333128)	0
2655	2025-07-10T05:15:00.000	POINT (487049.12003384926 4420349.32446721)	1
2655	2025-07-10T05:15:00.000	POINT (485057.5850584154 4420431.121838025)	2
2655	2025-07-10T05:15:00.000	POINT (483373.16822203726 4420750.797663476)	3
2655	2025-07-10T05:15:00.000	POINT (483415.5053154079 4420725.761703704)	4
2656	2025-07-10T05:20:00.000	POINT (485535.99952546356 4421523.756333128)	0
2656	2025-07-10T05:20:00.000	POINT (487049.12003384926 4420349.32446721)	1
2656	2025-07-10T05:20:00.000	POINT (485057.5850584154 4420431.121838025)	2
2656	2025-07-10T05:20:00.000	POINT (483373.16822203726 4420750.797663476)	3
2656	2025-07-10T05:20:00.000	POINT (483415.5053154079 4420725.761703704)	4
2657	2025-07-10T05:25:00.000	POINT (485535.99952546356 4421523.756333128)	0
2657	2025-07-10T05:25:00.000	POINT (487049.12003384926 4420349.32446721)	1
2657	2025-07-10T05:25:00.000	POINT (485057.5850584154 4420431.121838025)	2
2657	2025-07-10T05:25:00.000	POINT (483373.16822203726 4420750.797663476)	3
2657	2025-07-10T05:25:00.000	POINT (483415.5053154079 4420725.761703704)	4
2658	2025-07-10T05:30:00.000	POINT (485535.99952546356 4421523.756333128)	0
2658	2025-07-10T05:30:00.000	POINT (487049.12003384926 4420349.32446721)	1
2658	2025-07-10T05:30:00.000	POINT (485057.5850584154 4420431.121838025)	2
2658	2025-07-10T05:30:00.000	POINT (483373.16822203726 4420750.797663476)	3
2658	2025-07-10T05:30:00.000	POINT (483415.5053154079 4420725.761703704)	4
2659	2025-07-10T05:35:00.000	POINT (485535.99952546356 4421523.756333128)	0
2659	2025-07-10T05:35:00.000	POINT (487049.12003384926 4420349.32446721)	1
2659	2025-07-10T05:35:00.000	POINT (485057.5850584154 4420431.121838025)	2
2659	2025-07-10T05:35:00.000	POINT (483373.16822203726 4420750.797663476)	3
2659	2025-07-10T05:35:00.000	POINT (483415.5053154079 4420725.761703704)	4
2660	2025-07-10T05:40:00.000	POINT (485535.99952546356 4421523.756333128)	0
2660	2025-07-10T05:40:00.000	POINT (487049.12003384926 4420349.32446721)	1
2660	2025-07-10T05:40:00.000	POINT (485057.5850584154 4420431.121838025)	2
2660	2025-07-10T05:40:00.000	POINT (483373.16822203726 4420750.797663476)	3
2660	2025-07-10T05:40:00.000	POINT (483415.5053154079 4420725.761703704)	4
2661	2025-07-10T05:45:00.000	POINT (485535.99952546356 4421523.756333128)	0
2661	2025-07-10T05:45:00.000	POINT (487049.12003384926 4420349.32446721)	1
2661	2025-07-10T05:45:00.000	POINT (485057.5850584154 4420431.121838025)	2
2661	2025-07-10T05:45:00.000	POINT (483373.16822203726 4420750.797663476)	3
2661	2025-07-10T05:45:00.000	POINT (483415.5053154079 4420725.761703704)	4
2662	2025-07-10T05:50:00.000	POINT (485535.99952546356 4421523.756333128)	0
2662	2025-07-10T05:50:00.000	POINT (487049.12003384926 4420349.32446721)	1
2662	2025-07-10T05:50:00.000	POINT (485057.5850584154 4420431.121838025)	2
2662	2025-07-10T05:50:00.000	POINT (483373.16822203726 4420750.797663476)	3
2662	2025-07-10T05:50:00.000	POINT (483415.5053154079 4420725.761703704)	4
2663	2025-07-10T05:55:00.000	POINT (485535.99952546356 4421523.756333128)	0
2663	2025-07-10T05:55:00.000	POINT (487049.12003384926 4420349.32446721)	1
2663	2025-07-10T05:55:00.000	POINT (485057.5850584154 4420431.121838025)	2
2663	2025-07-10T05:55:00.000	POINT (483373.16822203726 4420750.797663476)	3
2663	2025-07-10T05:55:00.000	POINT (483415.5053154079 4420725.761703704)	4
2664	2025-07-10T06:00:00.000	POINT (485535.99952546356 4421523.756333128)	0
2664	2025-07-10T06:00:00.000	POINT (487049.12003384926 4420349.32446721)	1
2664	2025-07-10T06:00:00.000	POINT (485057.5850584154 4420431.121838025)	2
2664	2025-07-10T06:00:00.000	POINT (483373.16822203726 4420750.797663476)	3
2664	2025-07-10T06:00:00.000	POINT (483415.5053154079 4420725.761703704)	4
2665	2025-07-10T06:05:00.000	POINT (485535.99952546356 4421523.756333128)	0
2665	2025-07-10T06:05:00.000	POINT (487049.12003384926 4420349.32446721)	1
2665	2025-07-10T06:05:00.000	POINT (485057.5850584154 4420431.121838025)	2
2665	2025-07-10T06:05:00.000	POINT (483373.16822203726 4420750.797663476)	3
2665	2025-07-10T06:05:00.000	POINT (483415.5053154079 4420725.761703704)	4
2666	2025-07-10T06:10:00.000	POINT (485535.99952546356 4421523.756333128)	0
2666	2025-07-10T06:10:00.000	POINT (487049.12003384926 4420349.32446721)	1
2666	2025-07-10T06:10:00.000	POINT (485057.5850584154 4420431.121838025)	2
2666	2025-07-10T06:10:00.000	POINT (483373.16822203726 4420750.797663476)	3
2666	2025-07-10T06:10:00.000	POINT (483415.5053154079 4420725.761703704)	4
2667	2025-07-10T06:15:00.000	POINT (485535.99952546356 4421523.756333128)	0
2667	2025-07-10T06:15:00.000	POINT (487049.12003384926 4420349.32446721)	1
2667	2025-07-10T06:15:00.000	POINT (485057.5850584154 4420431.121838025)	2
2667	2025-07-10T06:15:00.000	POINT (483373.16822203726 4420750.797663476)	3
2667	2025-07-10T06:15:00.000	POINT (483415.5053154079 4420725.761703704)	4
2668	2025-07-10T06:20:00.000	POINT (485535.99952546356 4421523.756333128)	0
2668	2025-07-10T06:20:00.000	POINT (487049.12003384926 4420349.32446721)	1
2668	2025-07-10T06:20:00.000	POINT (485057.5850584154 4420431.121838025)	2
2668	2025-07-10T06:20:00.000	POINT (483373.16822203726 4420750.797663476)	3
2668	2025-07-10T06:20:00.000	POINT (483415.5053154079 4420725.761703704)	4
2669	2025-07-10T06:25:00.000	POINT (485535.99952546356 4421523.756333128)	0
2669	2025-07-10T06:25:00.000	POINT (487049.12003384926 4420349.32446721)	1
2669	2025-07-10T06:25:00.000	POINT (485057.5850584154 4420431.121838025)	2
2669	2025-07-10T06:25:00.000	POINT (483373.16822203726 4420750.797663476)	3
2669	2025-07-10T06:25:00.000	POINT (483415.5053154079 4420725.761703704)	4
2670	2025-07-10T06:30:00.000	POINT (485535.99952546356 4421523.756333128)	0
2670	2025-07-10T06:30:00.000	POINT (487049.12003384926 4420349.32446721)	1
2670	2025-07-10T06:30:00.000	POINT (485057.5850584154 4420431.121838025)	2
2670	2025-07-10T06:30:00.000	POINT (483373.16822203726 4420750.797663476)	3
2670	2025-07-10T06:30:00.000	POINT (483415.5053154079 4420725.761703704)	4
2671	2025-07-10T06:35:00.000	POINT (485535.99952546356 4421523.756333128)	0
2671	2025-07-10T06:35:00.000	POINT (487049.12003384926 4420349.32446721)	1
2671	2025-07-10T06:35:00.000	POINT (485057.5850584154 4420431.121838025)	2
2671	2025-07-10T06:35:00.000	POINT (483373.16822203726 4420750.797663476)	3
2671	2025-07-10T06:35:00.000	POINT (483415.5053154079 4420725.761703704)	4
2672	2025-07-10T06:40:00.000	POINT (485535.99952546356 4421523.756333128)	0
2672	2025-07-10T06:40:00.000	POINT (487049.12003384926 4420349.32446721)	1
2672	2025-07-10T06:40:00.000	POINT (485057.5850584154 4420431.121838025)	2
2672	2025-07-10T06:40:00.000	POINT (483373.16822203726 4420750.797663476)	3
2672	2025-07-10T06:40:00.000	POINT (483415.5053154079 4420725.761703704)	4
2673	2025-07-10T06:45:00.000	POINT (485535.99952546356 4421523.756333128)	0
2673	2025-07-10T06:45:00.000	POINT (487049.12003384926 4420349.32446721)	1
2673	2025-07-10T06:45:00.000	POINT (485057.5850584154 4420431.121838025)	2
2673	2025-07-10T06:45:00.000	POINT (483373.16822203726 4420750.797663476)	3
2673	2025-07-10T06:45:00.000	POINT (483415.5053154079 4420725.761703704)	4
2674	2025-07-10T06:50:00.000	POINT (485535.99952546356 4421523.756333128)	0
2674	2025-07-10T06:50:00.000	POINT (487049.12003384926 4420349.32446721)	1
2674	2025-07-10T06:50:00.000	POINT (485057.5850584154 4420431.121838025)	2
2674	2025-07-10T06:50:00.000	POINT (483373.16822203726 4420750.797663476)	3
2674	2025-07-10T06:50:00.000	POINT (483415.5053154079 4420725.761703704)	4
2675	2025-07-10T06:55:00.000	POINT (485535.99952546356 4421523.756333128)	0
2675	2025-07-10T06:55:00.000	POINT (487049.12003384926 4420349.32446721)	1
2675	2025-07-10T06:55:00.000	POINT (485057.5850584154 4420431.121838025)	2
2675	2025-07-10T06:55:00.000	POINT (483373.16822203726 4420750.797663476)	3
2675	2025-07-10T06:55:00.000	POINT (483415.5053154079 4420725.761703704)	4
2676	2025-07-10T07:00:00.000	POINT (485547.33905596414 4421526.153604189)	0
2676	2025-07-10T07:00:00.000	POINT (487049.12003384926 4420349.32446721)	1
2676	2025-07-10T07:00:00.000	POINT (485057.5850584154 4420431.121838025)	2
2676	2025-07-10T07:00:00.000	POINT (483373.16822203726 4420750.797663476)	3
2676	2025-07-10T07:00:00.000	POINT (483415.5053154079 4420725.761703704)	4
2677	2025-07-10T07:05:00.000	POINT (486960.5161550312 4422508.291643556)	0
2677	2025-07-10T07:05:00.000	POINT (487049.12003384926 4420349.32446721)	1
2677	2025-07-10T07:05:00.000	POINT (485057.5850584154 4420431.121838025)	2
