id	location	buildingType	attractivenessPercentile	attractiveness	totalPersonCapacity	totalRoomCapacity	units	neighborhoodId	blockId	blockGroupId	censusTractId	
44	LINESTRING (485618.2688197183 4422534.623936649, 485617.4043717362 4422529.187068105, 485616.3674096042 4422522.862606951, 485612.48041037715 4422500.006047177, 485611.528440209 4422493.4594469145, 485610.31853497535 4422486.025415539, 485617.14996238006 4422484.90262271, 485623.4690868379 4422483.891792149, 485646.26907460846 4422480.186155405, 485652.5882067321 4422479.175349016, 485657.88252003805 4422478.27746609, 485659.00675215473 4422485.600676145, 485659.8703398527 4422490.593591414, 485660.12952035834 4422492.146960718, 485663.8455430363 4422515.003865491, 485664.8824667673 4422521.328332925, 485665.8325090241 4422526.876035441, 485660.6236471583 4422527.773752286, 485654.3899728778 4422528.784391411, 485631.59012680734 4422532.49000452, 485625.18562314555 4422533.500989638, 485618.2688197183 4422534.623936649)	Commercial	1.0	0.8413861139030172	0	0	[]	0	0	0	0	
45	LINESTRING (485717.825250062 4422421.116158969, 485717.1344043255 4422417.121821987, 485713.93434466014 4422396.039764294, 485713.2428705511 4422391.712459694, 485711.9457563355 4422383.2796693705, 485707.6757883399 4422383.842624064, 485702.8082962391 4422384.628681517, 485678.21521592425 4422388.892465117, 485674.28714251384 4422389.565785873, 485675.66888302704 4422397.554451944, 485676.4462151092 4422402.103571449, 485679.7315872913 4422423.074463996, 485680.50870591553 4422427.512594703, 485684.522179967 4422426.839116621, 485688.6210744127 4422426.165480261, 485689.57090239454 4422431.602195518, 485710.49226136936 4422428.122259161, 485709.54223980056 4422422.5745519865, 485713.98260961263 4422421.789299267, 485717.825250062 4422421.116158969)	Commercial	1.0	0.26473015819775103	0	0	[]	0	0	0	0	
46	LINESTRING (485629.04878823657 4422770.234974319, 485607.2742475621 4422773.716751836, 485590.5375775539 4422776.30114563, 485590.36401779164 4422774.858605927, 485572.94445001974 4422777.666309357, 485561.416897702 4422779.5749684395, 485559.60192585865 4422768.368433705, 485559.5146171916 4422767.369690608, 485557.52628368384 4422754.8316070335, 485556.23052875465 4422747.175764191, 485554.4147003379 4422735.525273483, 485560.4773599774 4422734.514875451, 485561.8600007927 4422742.947483072, 485573.9855218526 4422741.037693066, 485575.0222805896 4422747.251161185, 485579.2918253305 4422746.577141846, 485577.1314263751 4422733.373440302, 485583.2795069192 4422732.362898771, 485581.2920437452 4422720.268767482, 485580.3411230762 4422714.277116016, 485618.93784672144 4422708.099743969, 485619.88873776374 4422714.091400114, 485621.87635058735 4422726.296530624, 485628.5367313628 4422725.174069318, 485630.784133793 4422739.265539441, 485634.8828554154 4422738.5918733915, 485638.25403728045 4422759.784576839, 485630.0564077074 4422761.02091819, 485630.3162132973 4422762.907255435, 485627.92519547115 4422763.244733781, 485629.04878823657 4422770.234974319)	Commercial	1.0	0.39782074967791037	0	0	[]	0	0	0	0	
47	LINESTRING (485501.6652789912 4422665.701851655, 485500.02229449723 4422655.160944314, 485498.55373030534 4422646.506532533, 485493.1105430031 4422613.996875182, 485491.6421746197 4422605.453454657, 485489.91247811954 4422594.246776565, 485504.6853270356 4422591.887878694, 485505.37648004136 4422595.99318717, 485524.0770742667 4422592.849929135, 485523.4717705935 4422588.966435574, 485538.5008935392 4422586.607116576, 485540.1442600985 4422597.3700097995, 485541.5265261955 4422605.580633236, 485546.96909161465 4422637.868345367, 485548.4388651745 4422647.188702725, 485549.9967880874 4422657.951760991, 485534.96801318455 4422660.42204737, 485534.4491906684 4422657.093337532, 485515.9193733035 4422660.125256745, 485516.43799278885 4422663.342975938, 485501.6652789912 4422665.701851655)	Commercial	1.0	0.5528214725868038	0	0	[]	0	0	0	0	
48	LINESTRING (485594.8681588476 4422807.925062665, 485590.51323176455 4422808.599234938, 485590.08111785376 4422805.936295798, 485589.2271733432 4422806.048900406, 485585.5555691158 4422806.721783368, 485585.03677825414 4422803.393069413, 485580.08415121323 4422804.179368078, 485579.65161337436 4422801.294450651, 485572.47881332546 4422802.417925248, 485547.5448604445 4422806.349815583, 485539.34729527816 4422807.586254773, 485539.8652634339 4422810.471007907, 485535.16868099786 4422811.145860129, 485535.6874931516 4422814.474570787, 485531.2469488311 4422815.037949632, 485531.67929353996 4422817.811874974, 485526.8975118243 4422818.597883931, 485529.8370377287 4422837.238596508, 485534.44797783345 4422836.452913611, 485534.9661566289 4422839.448655994, 485539.4918914423 4422838.774127726, 485539.92381065345 4422841.326074723, 485544.62037488096 4422840.65122535, 485545.0529238538 4422843.536140995, 485553.2502408004 4422842.188718321, 485578.09887412604 4422838.367997223, 485585.3568462564 4422837.133376748, 485584.83889708057 4422834.248620454, 485589.79150503717 4422833.46232479, 485589.35960210976 4422830.910375042, 485592.77515932696 4422830.348967748, 485593.80014131387 4422830.347030031, 485593.2817752452 4422827.240294304, 485597.807522318 4422826.565800715, 485594.8681588476 4422807.925062665)	Commercial	1.0	0.16494045896738807	0	0	[]	0	0	0	0	
49	LINESTRING (485344.57527878036 4422661.784706685, 485343.02112199407 4422653.13048857, 485337.3193143927 4422619.733517873, 485336.19714099047 4422613.631236524, 485331.75692098954 4422614.416709984, 485301.01664828754 4422619.692458916, 485294.2708046189 4422620.815370976, 485295.3075931454 4422626.917811118, 485299.5397199682 4422651.105430028, 485280.4979046675 4422654.36088927, 485284.0398706962 4422674.99815891, 485309.4003508266 4422670.62062706, 485308.8825001581 4422667.846879382, 485339.7934178109 4422662.570832639, 485344.57527878036 4422661.784706685)	Commercial	1.0	0.36980809278332405	0	0	[]	0	0	0	0	
50	LINESTRING (487219.81547584804 4422451.191531222, 487212.72808904893 4422452.646284808, 487212.90023124556 4422453.422923745, 487203.76297029626 4422454.992114833, 487203.5046624667 4422453.771662051, 487193.5982569302 4422455.120177401, 487181.3514841304 4422385.439249539, 487175.1425946118 4422350.598939357, 487169.8734658308 4422315.86804357, 487180.4628556139 4422314.185380657, 487181.242097062 4422320.399490858, 487189.18418271135 4422319.16525146, 487192.2585872591 4422318.716126005, 487192.8628741376 4422322.488758926, 487196.87653366115 4422321.8160778275, 487202.14124899526 4422353.994237262, 487195.4801313784 4422355.00433192, 487198.2398711131 4422370.649238702, 487205.8402258923 4422369.415590351, 487206.4461788908 4422374.187128795, 487219.81547584804 4422451.191531222)	Residental	1.0	0.146441767779239	0	0	[]	0	0	0	0	
51	LINESTRING (483160.7690708238 4421800.575736694, 483100.1224961573 4421765.082203754, 483086.8630601903 4421756.898361722, 483081.28787155723 4421746.810657501, 483100.87564646127 4421719.46371085, 483111.632651719 4421716.33215741, 483132.30247924116 4421714.621547104, 483206.98809289036 4421724.3347553555, 483160.7690708238 4421800.575736694)	Residental	1.0	0.5696184079350228	0	0	[]	0	0	0	0	
52	LINESTRING (483565.6412980058 4422053.525890808, 483563.7598174675 4422052.531038858, 483556.6617286343 4422048.883682323, 483549.9442857584 4422023.703479294, 483582.0299494997 4421968.250371455, 483543.5393880133 4421945.4694630625, 483521.07304656535 4421985.252361767, 483496.2312786705 4421993.075395304, 483486.8247127514 4421988.545183279, 483457.99998905923 4421971.737223971, 483521.83398907573 4421863.050906553, 483544.07256136625 4421875.87768694, 483548.9480669952 4421878.752899078, 483568.02220606845 4421889.92173159, 483576.4898789272 4421894.787035762, 483629.6916514 4421925.860739704, 483637.90416002634 4421931.281609082, 483598.760879104 4422002.177245941, 483597.31367784756 4422004.51114668, 483595.78057531524 4422006.623252881, 483581.65509846713 4422032.181329744, 483580.037538065 4422034.737580573, 483579.016273888 4422036.5156181995, 483573.0605036448 4422047.627436122, 483570.40972805076 4422046.4122607345, 483565.6412980058 4422053.525890808)	Residental	1.0	0.7037372847675386	0	0	[]	0	0	0	0	
53	LINESTRING (483335.2570846561 4421977.776048088, 483335.9380566685 4421976.664660779, 483336.6190288792 4421975.553273533, 483348.87365345843 4421954.216442026, 483402.58728908177 4421984.732499148, 483406.3508087122 4421986.944102631, 483416.10153818654 4421992.5833653975, 483398.3996911703 4422023.144109792, 483384.20159876376 4422015.072785626, 483379.9245720894 4422012.418353181, 483331.3423489168 4421984.554989008, 483335.2570846561 4421977.776048088)	Commercial	1.0	0.28847643676681134	0	0	[]	0	0	0	0	
54	LINESTRING (483340.2006612078 4422129.044438975, 483273.0592563317 4422090.788981291, 483275.782581503 4422086.121430487, 483272.4469211379 4422084.241921881, 483277.55285795854 4422075.351527965, 483280.27594800515 4422070.572989557, 483283.0129159917 4422072.120844907, 483285.5658931615 4422067.675651154, 483324.8254299265 4422090.453579796, 483326.7928417107 4422091.670164739, 483328.5891631057 4422092.776134508, 483353.30637046817 4422106.373869542, 483342.2430538493 4422125.488298945, 483340.2006612078 4422129.044438975)	Residental	1.0	0.4332880563848188	0	0	[]	0	0	0	0	
55	LINESTRING (483265.2453334177 4421605.44754794, 483273.52536857483 4421602.432652151, 483285.64412012673 4421596.856582919, 483300.2337696677 4421588.278395653, 483315.9323320327 4421578.920881161, 483329.8371587853 4421569.6783111375, 483350.73608605674 4421555.314959162, 483365.91687262495 4421543.516904307, 483376.9992541733 4421532.72672327, 483381.68385994673 4421526.279103154, 483384.4043110823 4421520.168735843, 483385.2436136805 4421513.285540537, 483384.20490755886 4421507.072376846, 483381.1180539425 4421501.862585694, 483376.4975669183 4421498.542965828, 483371.025436809 4421496.4460938005, 483364.4465858418 4421496.127476904, 483355.9916622829 4421497.366818038, 483345.8325023082 4421500.6077072155, 483335.5920450521 4421505.735613926, 483315.71161044954 4421517.100052637, 483293.18826108985 4421530.912110222, 483260.26353436545 4421554.29218872, 483248.921402405 4421563.418264652, 483243.8075891934 4421568.868002608, 483239.38014596695 4421575.648112648, 483237.08282837254 4421579.870775977, 483235.3866906882 4421585.534985407, 483235.05449276266 4421589.864318144, 483235.9185466456 4421594.302010125, 483238.7486876937 4421599.290328363, 483243.19953618606 4421603.165187141, 483248.7575422862 4421605.483758458, 483256.2774855039 4421606.4661469385, 483265.2453334177 4421605.44754794)	Residental	1.0	0.7561066981577476	0	0	[]	0	0	0	0	
56	LINESTRING (483495.78466182674 4421194.837853579, 483444.35197006975 4421194.17243009, 483443.7929750215 4421133.462271962, 483463.1865502063 4421133.420185932, 483462.9208593596 4421129.092163723, 483552.8010945673 4421130.4516114285, 483564.92032236647 4421124.654014813, 483607.0523489531 4421090.822451007, 483623.8449916874 4421112.873314077, 483559.62267581205 4421163.955789006, 483527.7570275891 4421164.57951293, 483526.75891754427 4421177.12350606, 483499.5067490424 4421177.73738223, 483495.78466182674 4421194.837853579)	Commercial	1.0	0.39609827983441837	0	0	[]	0	0	0	0	
57	LINESTRING (485883.11733981816 4422838.462797441, 485921.8842975172 4422832.175651596, 485907.97463336657 4422746.8501905305, 485869.0364202771 4422753.137721953, 485883.11733981816 4422838.462797441)	Residental	1.0	0.896038391772686	0	0	[]	0	0	0	0	
58	LINESTRING (486337.1288280508 4422521.092455474, 486323.3802161171 4422523.225920197, 486323.7254754555 4422525.223116052, 486293.49548767076 4422529.828002271, 486294.27303650323 4422534.710152882, 486295.74311204086 4422544.696586825, 486290.7902454767 4422545.482422668, 486286.34969018394 4422546.156350126, 486281.3114071892 4422546.942345837, 486279.7564941327 4422537.28903654, 486278.97853660956 4422532.184908588, 486248.7486027241 4422536.789972483, 486248.4033242284 4422534.792779941, 486235.1670713235 4422536.814489844, 486234.4761060987 4422532.598127212, 486229.1817644513 4422533.495609597, 486227.7990237898 4422524.618927973, 486226.58892254083 4422516.740842466, 486221.23076187423 4422482.343705872, 486219.1568231199 4422469.139676109, 486228.72116590914 4422467.679521688, 486246.22729727643 4422464.984156275, 486254.510761803 4422463.748325328, 486294.7324532133 4422457.682445502, 486304.04076589196 4422456.333835891, 486319.4120627411 4422453.975444663, 486327.86638951174 4422452.739386872, 486329.3354407472 4422462.17087906, 486332.1536795517 4422461.832855329, 486332.7577844301 4422465.2724537635, 486335.95689931215 4422486.798726479, 486336.73502207076 4422492.013849184, 486337.85641096614 4422498.11627458, 486339.0669967859 4422506.327345394, 486340.3635955058 4422514.871231562, 486336.2644938077 4422515.433528095, 486337.1288280508 4422521.092455474)	Commercial	1.0	0.63892107044282	0	0	[]	0	0	0	0	
59	LINESTRING (486078.76158020686 4422908.803401945, 486057.9267928044 4422912.2821767125, 486028.38242169545 4422917.2198399175, 486025.1374970565 4422917.669749326, 486024.4466523087 4422913.564392483, 486020.2153395453 4422888.488452123, 486073.9248344508 4422879.510925484, 486074.4434066478 4422882.839672531, 486078.76158020686 4422908.803401945)	Commercial	1.0	0.8915544443242104	0	0	[]	0	0	0	0	
60	LINESTRING (485273.7380278191 4423134.405172574, 485273.9974805518 4423136.069519959, 485263.58025227446 4423137.64351804, 485263.7534368296 4423138.864072247, 485261.7039849564 4423139.090015843, 485262.5638979907 4423142.0850805435, 485259.1487190003 4423142.757626067, 485259.8393122708 4423146.529947498, 485260.18417926086 4423148.1941292295, 485266.05934300047 4423182.922613413, 485225.33196251036 4423190.104830205, 485225.33648187947 4423192.435610038, 485223.6289052126 4423192.771891012, 485224.06134145596 4423195.545800778, 485200.1542143309 4423199.698825755, 485199.6370052828 4423197.258051757, 485197.0755358104 4423197.706987254, 485196.73001031985 4423195.709839669, 485156.08752420935 4423202.559292587, 485153.4099397017 4423187.247897695, 485163.74188295595 4423185.784904446, 485163.22271630843 4423182.3452273, 485170.13886609505 4423181.2218643725, 485170.8284201034 4423184.439230498, 485187.81985696196 4423181.631433314, 485185.5743493278 4423168.871956411, 485189.92881983967 4423168.086562179, 485189.6682711445 4423165.867269967, 485189.3225265912 4423163.759133294, 485175.83270117687 4423166.449123825, 485175.8346445234 4423167.448029433, 485174.6391008695 4423167.561345361, 485168.91653715336 4423167.572481518, 485165.2408218616 4423166.025777693, 485160.8790037177 4423163.037542628, 485157.45195218653 4423157.605710673, 485157.0205706193 4423155.38675233, 485156.3305758083 4423151.947408556, 485157.00522038655 4423147.506497137, 485158.3653209618 4423144.174149977, 485161.0913614932 4423140.506173151, 485163.39250700537 4423137.948923908, 485167.8308924304 4423136.386424276, 485162.21818235837 4423105.098192608, 485179.4655979027 4423102.067899678, 485205.3370698471 4423097.689017823, 485202.3127266735 4423079.714523827, 485208.8021287739 4423078.703015284, 485208.11215064494 4423075.263667279, 485229.7148267597 4423071.781075872, 485230.06099439395 4423074.111193044, 485246.8820886786 4423071.414849389, 485251.9841501063 4423103.814027733, 485252.76338444033 4423109.25102552, 485253.4548429732 4423113.467304201, 485257.29709466756 4423112.793929925, 485257.90013221925 4423115.456521243, 485259.94959034555 4423115.230576649, 485260.03607581655 4423115.785358939, 485270.4531187501 4423114.100366646, 485270.7986284613 4423116.097517279, 485270.3717831457 4423116.20933229, 485269.9447232883 4423116.210157826, 485269.5178779913 4423116.321972886, 485269.0910327056 4423116.433787971, 485268.66397286276 4423116.434613577, 485268.23712759576 4423116.546428711, 485267.7248703755 4423116.658409001, 485267.2978105439 4423116.659234685, 485266.87096530915 4423116.771049893, 485266.4439054827 4423116.771875625, 485266.0170602677 4423116.883690883, 485265.59021506394 4423116.995506164, 485265.16315525095 4423116.9963319665, 485264.7363100659 4423117.108147295, 485264.3092502602 4423117.108973146, 485263.88240509375 4423117.220788524, 485263.4555599408 4423117.332603925, 485263.0285001453 4423117.333429847, 485262.6016550099 4423117.445245296, 485262.174809888 4423117.55706077, 485261.6623381491 4423117.558051966, 485261.235493046 4423117.669867491, 485260.80843327014 4423117.670693538, 485260.3815881856 4423117.782509111, 485263.32101196586 4423136.090160504, 485263.7478560654 4423135.9783450905, 485264.17491481587 4423135.977519205, 485264.6017589329 4423135.865703837, 485265.1140148152 4423135.75372333, 485265.541073578 4423135.7528975215, 485265.96791772736 4423135.641082232, 485266.39497649635 4423135.64025647, 485266.82182066434 4423135.528441228, 485267.2486648458 4423135.41662601, 485267.67572362616 4423135.41580032, 485268.1025678252 4423135.3039851505, 485268.5296266127 4423135.30315951, 485268.95647083037 4423135.191344386, 485269.38331506157 4423135.079529289, 485269.8103738604 4423135.07870372, 485270.23721811024 4423134.966888668, 485270.749474134 4423134.85490854, 485271.17653294635 4423134.854083047, 485271.6033772274 4423134.742268074, 485272.03043604584 4423134.741442629, 485272.4572803444 4423134.629627702, 485272.88412465755 4423134.5178128015, 485273.31118348736 4423134.516987428, 485273.7380278191 4423134.405172574)	Residental	1.0	0.6800555653441753	0	0	[]	0	0	0	0	
